Year,Discipline,Segment,Rank,Skater_Name,Nation,Element_Number,Element_Name,Element_Type,GOE_Base,Info_Column,Second_Half,Base_Value,GOE,J1,J2,J3,J4,J5,J6,J7,J8,J9,GOE_Mid7_Avg,Element_Score,Total_Segment_Score,Total_Element_Score,Total_Component_Score,Total_Deductions
2022,M,Free,11,KVITELASHVILI Morisi,GEO,1,4S+2T,jump,9.7,,False,11.0,0.42,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.4285714285714285,11.42,170.64,85.92,84.72,0.0
2022,M,Free,11,KVITELASHVILI Morisi,GEO,2,3A,jump,8.0,,False,8.0,2.17,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.7142857142857144,10.17,170.64,85.92,84.72,0.0
2022,M,Free,11,KVITELASHVILI Morisi,GEO,3,4T,jump,9.5,,False,9.5,-3.26,-4.0,-3.0,-4.0,-3.0,-3.0,-2.0,-4.0,-4.0,-3.0,-3.4285714285714284,6.24,170.64,85.92,84.72,0.0
2022,M,Free,11,KVITELASHVILI Morisi,GEO,4,3Lo,jump,4.9,,False,4.9,1.26,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.571428571428572,6.16,170.64,85.92,84.72,0.0
2022,M,Free,11,KVITELASHVILI Morisi,GEO,5,FCSp4,spin,3.2,,False,3.2,0.59,3.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,1.8571428571428568,3.79,170.64,85.92,84.72,0.0
2022,M,Free,11,KVITELASHVILI Morisi,GEO,6,StSq4,step,3.9,,False,3.9,1.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.571428571428572,4.9,170.64,85.92,84.72,0.0
2022,M,Free,11,KVITELASHVILI Morisi,GEO,7,4T+3T,jump,9.5,,True,15.07,1.09,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.1428571428571428,16.16,170.64,85.92,84.72,0.0
2022,M,Free,11,KVITELASHVILI Morisi,GEO,8,2F+1Eu+3S,jump,4.3,,True,7.26,0.12,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,7.38,170.64,85.92,84.72,0.0
2022,M,Free,11,KVITELASHVILI Morisi,GEO,9,3F,jump,5.3,,True,5.83,0.83,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.5714285714285714,6.66,170.64,85.92,84.72,0.0
2022,M,Free,11,KVITELASHVILI Morisi,GEO,10,FCCoSp4,spin,3.5,,False,3.5,0.9,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.571428571428572,4.4,170.64,85.92,84.72,0.0
2022,M,Free,11,KVITELASHVILI Morisi,GEO,11,ChSq1,choreo,3.0,,False,3.0,1.29,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.571428571428572,4.29,170.64,85.92,84.72,0.0
2022,M,Free,11,KVITELASHVILI Morisi,GEO,12,CCoSp4,spin,3.5,,False,3.5,0.85,3.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.4285714285714284,4.35,170.64,85.92,84.72,0.0
2022,M,Free,12,VASILJEVS Deniss,LAT,1,4S<,jump,9.7,<,False,7.76,-3.88,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,3.88,167.41,84.75,83.66,-1.0
2022,M,Free,12,VASILJEVS Deniss,LAT,2,3A+2T,jump,8.0,,False,9.3,1.71,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.142857142857143,11.01,167.41,84.75,83.66,-1.0
2022,M,Free,12,VASILJEVS Deniss,LAT,3,3A,jump,8.0,,False,8.0,1.6,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.6,167.41,84.75,83.66,-1.0
2022,M,Free,12,VASILJEVS Deniss,LAT,4,3Lo,jump,4.9,,False,4.9,1.19,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.4285714285714284,6.09,167.41,84.75,83.66,-1.0
2022,M,Free,12,VASILJEVS Deniss,LAT,5,StSq4,step,3.9,,False,3.9,1.17,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,5.07,167.41,84.75,83.66,-1.0
2022,M,Free,12,VASILJEVS Deniss,LAT,6,FSSp4,spin,3.0,,False,3.0,0.9,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.9,167.41,84.75,83.66,-1.0
2022,M,Free,12,VASILJEVS Deniss,LAT,7,3F!+3T,jump,5.3,!,True,10.45,-0.08,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.1428571428571428,10.37,167.41,84.75,83.66,-1.0
2022,M,Free,12,VASILJEVS Deniss,LAT,8,3Lz+1Eu+3S,jump,5.9,,True,11.77,1.77,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,13.54,167.41,84.75,83.66,-1.0
2022,M,Free,12,VASILJEVS Deniss,LAT,9,3Lz,jump,5.9,,True,6.49,1.43,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.4285714285714284,7.92,167.41,84.75,83.66,-1.0
2022,M,Free,12,VASILJEVS Deniss,LAT,10,ChSq1,choreo,3.0,,False,3.0,1.57,4.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,3.142857142857143,4.57,167.41,84.75,83.66,-1.0
2022,M,Free,12,VASILJEVS Deniss,LAT,11,CCoSp4,spin,3.5,,False,3.5,0.95,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,2.7142857142857144,4.45,167.41,84.75,83.66,-1.0
2022,M,Free,12,VASILJEVS Deniss,LAT,12,FCCoSp4,spin,3.5,,False,3.5,0.85,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.4285714285714284,4.35,167.41,84.75,83.66,-1.0
2022,M,Free,13,SIAO HIM FA Adam,FRA,1,4T,jump,9.5,,False,9.5,2.85,4.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,12.35,163.41,81.69,82.72,-1.0
2022,M,Free,13,SIAO HIM FA Adam,FRA,2,3A,jump,8.0,,False,8.0,2.06,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.571428571428572,10.06,163.41,81.69,82.72,-1.0
2022,M,Free,13,SIAO HIM FA Adam,FRA,3,4S,jump,9.7,,False,9.7,-2.91,-4.0,-2.0,-4.0,-3.0,-3.0,-4.0,-2.0,-3.0,-2.0,-3.0,6.79,163.41,81.69,82.72,-1.0
2022,M,Free,13,SIAO HIM FA Adam,FRA,4,4T+REP,jump,9.5,,False,6.65,-4.75,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1.9,163.41,81.69,82.72,-1.0
2022,M,Free,13,SIAO HIM FA Adam,FRA,5,CSSp3,spin,2.6,,False,2.6,0.56,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.142857142857143,3.16,163.41,81.69,82.72,-1.0
2022,M,Free,13,SIAO HIM FA Adam,FRA,6,3Lz+1Eu+3S,jump,5.9,,True,11.77,1.01,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.7142857142857142,12.78,163.41,81.69,82.72,-1.0
2022,M,Free,13,SIAO HIM FA Adam,FRA,7,3Lz+3T,jump,5.9,,True,11.11,1.1,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.8571428571428568,12.21,163.41,81.69,82.72,-1.0
2022,M,Free,13,SIAO HIM FA Adam,FRA,8,3F,jump,5.3,,True,5.83,-0.45,-3.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,-0.8571428571428571,5.38,163.41,81.69,82.72,-1.0
2022,M,Free,13,SIAO HIM FA Adam,FRA,9,FCCoSp3,spin,3.0,,False,3.0,0.43,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.4285714285714286,3.43,163.41,81.69,82.72,-1.0
2022,M,Free,13,SIAO HIM FA Adam,FRA,10,StSq4,step,3.9,,False,3.9,1.17,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.07,163.41,81.69,82.72,-1.0
2022,M,Free,13,SIAO HIM FA Adam,FRA,11,ChSq1,choreo,3.0,,False,3.0,1.36,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.7142857142857144,4.36,163.41,81.69,82.72,-1.0
2022,M,Free,13,SIAO HIM FA Adam,FRA,12,CCoSp4,spin,3.5,,False,3.5,0.7,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.2,163.41,81.69,82.72,-1.0
2022,M,Free,14,KONDRATIUK Mark,ROC,1,4T,jump,9.5,,False,9.5,2.85,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,12.35,162.71,80.15,83.56,-1.0
2022,M,Free,14,KONDRATIUK Mark,ROC,2,3A,jump,8.0,,False,8.0,-2.4,-4.0,-3.0,-2.0,-2.0,-3.0,-3.0,-3.0,-4.0,-3.0,-3.0,5.6,162.71,80.15,83.56,-1.0
2022,M,Free,14,KONDRATIUK Mark,ROC,3,1A,jump,1.1,,False,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.1,162.71,80.15,83.56,-1.0
2022,M,Free,14,KONDRATIUK Mark,ROC,4,3Lo,jump,4.9,,False,4.9,0.7,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.4285714285714286,5.6,162.71,80.15,83.56,-1.0
2022,M,Free,14,KONDRATIUK Mark,ROC,5,FCSp4,spin,3.2,,False,3.2,0.5,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.5714285714285714,3.7,162.71,80.15,83.56,-1.0
2022,M,Free,14,KONDRATIUK Mark,ROC,6,4S+2T,jump,9.7,,True,12.1,2.08,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.142857142857143,14.18,162.71,80.15,83.56,-1.0
2022,M,Free,14,KONDRATIUK Mark,ROC,7,4S+1Eu+3Sq,step,9.7,q,True,15.95,-4.85,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,11.1,162.71,80.15,83.56,-1.0
2022,M,Free,14,KONDRATIUK Mark,ROC,8,3Lz+2T,jump,5.9,,True,7.92,1.01,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.7142857142857142,8.93,162.71,80.15,83.56,-1.0
2022,M,Free,14,KONDRATIUK Mark,ROC,9,CSSp4,spin,3.0,,False,3.0,0.73,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.4285714285714284,3.73,162.71,80.15,83.56,-1.0
2022,M,Free,14,KONDRATIUK Mark,ROC,10,StSq4,step,3.9,,False,3.9,1.06,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,4.96,162.71,80.15,83.56,-1.0
2022,M,Free,14,KONDRATIUK Mark,ROC,11,CCoSp4,spin,3.5,,False,3.5,0.9,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.571428571428572,4.4,162.71,80.15,83.56,-1.0
2022,M,Free,14,KONDRATIUK Mark,ROC,12,ChSq1,choreo,3.0,,False,3.0,1.5,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.5,162.71,80.15,83.56,-1.0
2022,M,Free,15,AYMOZ Kevin,FRA,1,4T<,jump,9.5,<,False,7.6,-3.8,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,3.8,161.8,76.6,86.2,-1.0
2022,M,Free,15,AYMOZ Kevin,FRA,2,3T,jump,4.2,,False,4.2,0.96,2.0,4.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,2.2857142857142856,5.16,161.8,76.6,86.2,-1.0
2022,M,Free,15,AYMOZ Kevin,FRA,3,3A+2T,jump,8.0,,False,9.3,1.71,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.142857142857143,11.01,161.8,76.6,86.2,-1.0
2022,M,Free,15,AYMOZ Kevin,FRA,4,3Lo,jump,4.9,,False,4.9,0.84,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.7142857142857142,5.74,161.8,76.6,86.2,-1.0
2022,M,Free,15,AYMOZ Kevin,FRA,5,CCSp4,spin,3.2,,False,3.2,0.96,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.16,161.8,76.6,86.2,-1.0
2022,M,Free,15,AYMOZ Kevin,FRA,6,3A,jump,8.0,,True,8.8,2.74,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.4285714285714284,11.54,161.8,76.6,86.2,-1.0
2022,M,Free,15,AYMOZ Kevin,FRA,7,3Lz,jump,5.9,,True,6.49,1.35,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.2857142857142856,7.84,161.8,76.6,86.2,-1.0
2022,M,Free,15,AYMOZ Kevin,FRA,8,3F!+1Eu+3S,jump,5.3,!,True,11.11,-1.51,-4.0,-2.0,-3.0,-2.0,-2.0,-3.0,-2.0,-4.0,-4.0,-2.857142857142857,9.6,161.8,76.6,86.2,-1.0
2022,M,Free,15,AYMOZ Kevin,FRA,9,ChSq1,choreo,3.0,,False,3.0,1.36,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.7142857142857144,4.36,161.8,76.6,86.2,-1.0
2022,M,Free,15,AYMOZ Kevin,FRA,10,FSSp4,spin,3.0,,False,3.0,0.64,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.142857142857143,3.64,161.8,76.6,86.2,-1.0
2022,M,Free,15,AYMOZ Kevin,FRA,11,CCoSp4,spin,3.5,,False,3.5,0.9,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.571428571428572,4.4,161.8,76.6,86.2,-1.0
2022,M,Free,15,AYMOZ Kevin,FRA,12,StSq4,step,3.9,,False,3.9,1.45,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.7142857142857135,5.35,161.8,76.6,86.2,-1.0
2022,M,Free,16,KERRY Brendan,AUS,1,4T,jump,9.5,,False,9.5,0.81,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.8571428571428571,10.31,160.01,83.51,76.5,0.0
2022,M,Free,16,KERRY Brendan,AUS,2,3S,jump,4.3,,False,4.3,0.86,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,5.16,160.01,83.51,76.5,0.0
2022,M,Free,16,KERRY Brendan,AUS,3,3A+2T,jump,8.0,,False,9.3,1.71,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.142857142857143,11.01,160.01,83.51,76.5,0.0
2022,M,Free,16,KERRY Brendan,AUS,4,3F,jump,5.3,,False,5.3,0.68,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.2857142857142858,5.98,160.01,83.51,76.5,0.0
2022,M,Free,16,KERRY Brendan,AUS,5,CCSp4,spin,3.2,,False,3.2,0.23,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7142857142857143,3.43,160.01,83.51,76.5,0.0
2022,M,Free,16,KERRY Brendan,AUS,6,StSq4,step,3.9,,False,3.9,0.56,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.4285714285714286,4.46,160.01,83.51,76.5,0.0
2022,M,Free,16,KERRY Brendan,AUS,7,3Lz+3T,jump,5.9,,True,11.11,1.18,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,12.29,160.01,83.51,76.5,0.0
2022,M,Free,16,KERRY Brendan,AUS,8,3A,jump,8.0,,True,8.8,1.83,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.2857142857142856,10.63,160.01,83.51,76.5,0.0
2022,M,Free,16,KERRY Brendan,AUS,9,3Lz+2T,jump,5.9,,True,7.92,0.93,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.5714285714285714,8.85,160.01,83.51,76.5,0.0
2022,M,Free,16,KERRY Brendan,AUS,10,CCoSp4,spin,3.5,,False,3.5,0.55,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.5714285714285714,4.05,160.01,83.51,76.5,0.0
2022,M,Free,16,KERRY Brendan,AUS,11,ChSq1,choreo,3.0,,False,3.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,160.01,83.51,76.5,0.0
2022,M,Free,16,KERRY Brendan,AUS,12,FSSp4,spin,3.0,,False,3.0,0.34,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.1428571428571428,3.34,160.01,83.51,76.5,0.0
2022,M,Free,17,RIZZO Matteo,ITA,1,3T+2T,jump,4.2,,False,5.5,0.84,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.34,158.9,76.92,82.98,-1.0
2022,M,Free,17,RIZZO Matteo,ITA,2,3F,jump,5.3,,False,5.3,0.3,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.5714285714285714,5.6,158.9,76.92,82.98,-1.0
2022,M,Free,17,RIZZO Matteo,ITA,3,3Lo,jump,4.9,,False,4.9,0.56,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.1428571428571428,5.46,158.9,76.92,82.98,-1.0
2022,M,Free,17,RIZZO Matteo,ITA,4,3Lz+3T,jump,5.9,,False,10.1,1.18,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,11.28,158.9,76.92,82.98,-1.0
2022,M,Free,17,RIZZO Matteo,ITA,5,CCoSp4,spin,3.5,,False,3.5,0.75,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.142857142857143,4.25,158.9,76.92,82.98,-1.0
2022,M,Free,17,RIZZO Matteo,ITA,6,ChSq1,choreo,3.0,,False,3.0,1.07,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.142857142857143,4.07,158.9,76.92,82.98,-1.0
2022,M,Free,17,RIZZO Matteo,ITA,7,3A+1Eu+3S,jump,8.0,,True,14.08,-0.46,-2.0,-1.0,0.0,-1.0,2.0,0.0,-1.0,0.0,-1.0,-0.5714285714285714,13.62,158.9,76.92,82.98,-1.0
2022,M,Free,17,RIZZO Matteo,ITA,8,2A,jump,3.3,,True,3.63,0.57,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.7142857142857142,4.2,158.9,76.92,82.98,-1.0
2022,M,Free,17,RIZZO Matteo,ITA,9,3A,jump,8.0,,True,8.8,1.49,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.8571428571428568,10.29,158.9,76.92,82.98,-1.0
2022,M,Free,17,RIZZO Matteo,ITA,10,CCSp3,spin,2.8,,False,2.8,0.36,2.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.2857142857142858,3.16,158.9,76.92,82.98,-1.0
2022,M,Free,17,RIZZO Matteo,ITA,11,StSq4,step,3.9,,False,3.9,1.11,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.857142857142857,5.01,158.9,76.92,82.98,-1.0
2022,M,Free,17,RIZZO Matteo,ITA,12,FSSp4,spin,3.0,,False,3.0,0.64,3.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,2.142857142857143,3.64,158.9,76.92,82.98,-1.0
2022,M,Free,18,MOZALEV Andrei,ROC,1,4Sq,step,9.7,q,False,9.7,-4.85,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.85,156.28,79.48,78.8,-2.0
2022,M,Free,18,MOZALEV Andrei,ROC,2,4T+3T,jump,9.5,,False,13.7,2.04,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.142857142857143,15.74,156.28,79.48,78.8,-2.0
2022,M,Free,18,MOZALEV Andrei,ROC,3,3Lo,jump,4.9,,False,4.9,0.98,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.88,156.28,79.48,78.8,-2.0
2022,M,Free,18,MOZALEV Andrei,ROC,4,3A+2T,jump,8.0,,False,9.3,0.34,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.4285714285714285,9.64,156.28,79.48,78.8,-2.0
2022,M,Free,18,MOZALEV Andrei,ROC,5,FCSp4,spin,3.2,,False,3.2,0.73,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.2857142857142856,3.93,156.28,79.48,78.8,-2.0
2022,M,Free,18,MOZALEV Andrei,ROC,6,ChSq1,choreo,3.0,,False,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,156.28,79.48,78.8,-2.0
2022,M,Free,18,MOZALEV Andrei,ROC,7,4T<,jump,9.5,<,True,8.36,-3.8,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.56,156.28,79.48,78.8,-2.0
2022,M,Free,18,MOZALEV Andrei,ROC,8,3Aq,jump,8.0,q,True,8.8,-0.8,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,8.0,156.28,79.48,78.8,-2.0
2022,M,Free,18,MOZALEV Andrei,ROC,9,3Lz+1Eu+3S,jump,5.9,,True,11.77,1.1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428568,12.87,156.28,79.48,78.8,-2.0
2022,M,Free,18,MOZALEV Andrei,ROC,10,StSq3,step,3.3,,False,3.3,0.61,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.8571428571428568,3.91,156.28,79.48,78.8,-2.0
2022,M,Free,18,MOZALEV Andrei,ROC,11,CSSp4,spin,3.0,,False,3.0,0.56,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.8571428571428568,3.56,156.28,79.48,78.8,-2.0
2022,M,Free,18,MOZALEV Andrei,ROC,12,CCoSp3V,spin,2.25,,False,2.25,0.29,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.2857142857142858,2.54,156.28,79.48,78.8,-2.0
2022,M,Free,19,LITVINTSEV Vladimir,AZE,1,4T+3T,jump,9.5,,False,13.7,1.22,1.0,1.0,0.0,2.0,2.0,-1.0,2.0,2.0,1.0,1.2857142857142858,14.92,155.04,80.76,74.28,0.0
2022,M,Free,19,LITVINTSEV Vladimir,AZE,2,4T,jump,9.5,,False,9.5,1.49,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.5714285714285714,10.99,155.04,80.76,74.28,0.0
2022,M,Free,19,LITVINTSEV Vladimir,AZE,3,3A+2T,jump,8.0,,False,9.3,0.23,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.2857142857142857,9.53,155.04,80.76,74.28,0.0
2022,M,Free,19,LITVINTSEV Vladimir,AZE,4,3Lo,jump,4.9,,False,4.9,0.77,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.5714285714285714,5.67,155.04,80.76,74.28,0.0
2022,M,Free,19,LITVINTSEV Vladimir,AZE,5,FCSp4,spin,3.2,,False,3.2,0.32,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.52,155.04,80.76,74.28,0.0
2022,M,Free,19,LITVINTSEV Vladimir,AZE,6,ChSq1,choreo,3.0,,False,3.0,0.71,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.4285714285714286,3.71,155.04,80.76,74.28,0.0
2022,M,Free,19,LITVINTSEV Vladimir,AZE,7,3A,jump,8.0,,True,8.8,-1.26,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-1.5714285714285714,7.54,155.04,80.76,74.28,0.0
2022,M,Free,19,LITVINTSEV Vladimir,AZE,8,3Fq,jump,5.3,q,True,5.83,-1.59,-3.0,-3.0,-1.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,4.24,155.04,80.76,74.28,0.0
2022,M,Free,19,LITVINTSEV Vladimir,AZE,9,CSSp3,spin,2.6,,False,2.6,0.48,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.8571428571428568,3.08,155.04,80.76,74.28,0.0
2022,M,Free,19,LITVINTSEV Vladimir,AZE,10,StSq3,step,3.3,,False,3.3,0.42,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.2857142857142858,3.72,155.04,80.76,74.28,0.0
2022,M,Free,19,LITVINTSEV Vladimir,AZE,11,3Lz!+1Eu+3S,jump,5.9,!,True,11.77,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,155.04,80.76,74.28,0.0
2022,M,Free,19,LITVINTSEV Vladimir,AZE,12,CCoSp2V,spin,1.88,,False,1.88,0.19,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.07,155.04,80.76,74.28,0.0
2022,M,Free,20,MILYUKOV Konstantin,BLR,1,4S,jump,9.7,,False,9.7,1.94,3.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,11.64,143.73,71.35,72.38,0.0
2022,M,Free,20,MILYUKOV Konstantin,BLR,2,3Lz+2T,jump,5.9,,False,7.2,0.17,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.2857142857142857,7.37,143.73,71.35,72.38,0.0
2022,M,Free,20,MILYUKOV Konstantin,BLR,3,3A,jump,8.0,,False,8.0,1.37,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.7142857142857142,9.37,143.73,71.35,72.38,0.0
2022,M,Free,20,MILYUKOV Konstantin,BLR,4,3F,jump,5.3,,False,5.3,0.76,3.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.4285714285714286,6.06,143.73,71.35,72.38,0.0
2022,M,Free,20,MILYUKOV Konstantin,BLR,5,CSSp3,spin,2.6,,False,2.6,0.11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.4285714285714285,2.71,143.73,71.35,72.38,0.0
2022,M,Free,20,MILYUKOV Konstantin,BLR,6,StSq3,step,3.3,,False,3.3,0.42,3.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.2857142857142858,3.72,143.73,71.35,72.38,0.0
2022,M,Free,20,MILYUKOV Konstantin,BLR,7,3A+2T,jump,8.0,,True,10.23,-2.4,-4.0,-3.0,-2.0,-3.0,-4.0,-2.0,-3.0,-3.0,-3.0,-3.0,7.83,143.73,71.35,72.38,0.0
2022,M,Free,20,MILYUKOV Konstantin,BLR,8,2Lz+1Eu+3S,jump,4.3,,True,7.59,0.25,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5714285714285714,7.84,143.73,71.35,72.38,0.0
2022,M,Free,20,MILYUKOV Konstantin,BLR,9,3Lo,jump,4.9,,True,5.39,0.42,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8571428571428571,5.81,143.73,71.35,72.38,0.0
